,prompt_overlap,avg_word_length,sent_length,cosineword2vec,cosinedoc2vec,fsts,noun_overlap,content_overlap,ttr,jc_sim,sps,cs_use,cosine_elmo,lsa1,lsa2,lsa3,score
2062,0.057142857142857134,4.416666666666667,12,0.11945565138012172,0.0698569118976593,0.2300316086783313,0.09090909090909093,0.05882352941176471,0.8333333333333334,0.14026721873454956,0.2,0.3769050240516663,0.579367458820343,0.7053842577506801,0.2485816375819841,0.6638073654115185,0
2063,0.14285714285714285,4.363636363636363,22,0.16434901487082246,0.0489717610180378,0.5744981522478586,0.09090909090909093,0.17647058823529413,0.9090909090909092,0.30040829992190565,0.3333333333333333,0.4455336928367615,0.6876360774040222,0.8650066249744247,0.2388914095134359,0.4412419214116435,1
2064,0.057142857142857134,4.166666666666667,6,0.04513752460479736,-0.2260374277830124,0.3324836880608302,0.09090909090909093,0.1176470588235294,1.0,0.07141650537996372,0.0,0.3967687487602234,0.4379091858863831,0.677608184170728,0.29238217411229683,0.6748035365987759,0
2065,0.08571428571428573,5.111111111111111,9,0.060084286145865924,-0.07989387214183807,0.3430819998930744,0.09090909090909093,0.1176470588235294,1.0,0.0751419911066417,0.06666666666666668,0.4748806357383728,0.5462170839309692,0.5602229139727526,0.3726874819823894,0.739766400584336,0
2066,0.028571428571428567,4.5,8,0.06898963451385498,0.11090411990880966,0.8547057276793028,0.09090909090909093,0.1176470588235294,1.0,0.14180865777330834,0.2,0.5225386619567871,0.5367505550384521,0.5826943405248373,0.30215587089150825,0.754432989208531,0
2067,0.0,4.533333333333333,15,0.07664409559220076,-0.07104935497045517,0.6006453596939311,0.0,0.1176470588235294,1.0,0.10825647591252292,0.26666666666666666,0.4259251356124878,0.6557276844978333,0.9412575198529528,0.027135649794880645,0.33659759035156184,0
2068,0.11428571428571427,4.2727272727272725,11,0.1676796693354845,0.10659409314393996,0.9130616494505059,0.09090909090909093,0.17647058823529413,1.0,0.23841889958004925,0.4,0.5104131102561951,0.5948072671890259,0.946521966535972,0.1156061005226335,0.30121652741313376,0
2069,0.11428571428571427,4.5555555555555545,18,0.2134116981178522,0.13393104076385498,0.5351901147842049,0.18181818181818185,0.29411764705882354,0.8888888888888888,0.35523860802513885,0.5333333333333333,0.7017874121665955,0.6545489430427551,0.8695093243860234,0.12319489687624635,0.4783059190407456,0
2070,0.057142857142857134,3.6923076923076934,13,0.09885697532445192,0.16819792985916138,0.8243447068283288,0.0,0.0,1.0,0.10376529975186807,0.3333333333333333,0.21339471638202667,0.5431249737739563,0.7045258961521509,0.2405864143211279,0.6676536818554298,0
2071,0.0,4.666666666666667,15,0.141956583596766,0.1067863032221794,0.9050602277092896,0.0,0.05882352941176471,0.8666666666666667,0.07334391256054115,0.3333333333333333,0.2247363924980164,0.5692161917686462,0.6619833581946614,0.25521009647929305,0.704731040985388,0
2072,0.028571428571428567,4.0,23,0.2302990322932601,-0.28135597705841064,0.8334890028455012,0.09090909090909093,0.17647058823529413,0.9565217391304348,0.2317058656737072,0.4,0.4109573066234589,0.658857524394989,0.9996003968165912,0.00334693656745041,0.02806857138735574,0
2073,0.028571428571428567,4.4444444444444455,9,0.06681232806295156,0.22839464247226715,0.6856349316155088,0.0,0.0,1.0,0.025472643193819148,0.26666666666666666,0.2310365587472916,0.4692556858062744,0.747546261459163,0.231982777218726,0.6223813766914267,0
2074,0.0,4.833333333333333,6,0.08189080283045769,-0.11442817002534865,0.6200427488075858,0.0,0.05882352941176471,1.0,0.13488288831122072,0.13333333333333333,0.4092243611812592,0.4659370481967926,0.7229445456503507,0.32487271305055765,0.6097613502261175,0
2075,0.11428571428571427,4.25,24,0.19649721775203946,0.2694373428821564,0.9618828875363584,0.09090909090909093,0.2352941176470588,0.875,0.3291964771391381,0.5333333333333333,0.6414797306060791,0.7242667078971863,0.8694447942230369,0.12032038276204585,0.4791542082570661,0
2076,0.057142857142857134,4.8,10,0.1364960502833128,0.006035247351974249,0.2368309733492368,0.18181818181818185,0.17647058823529413,0.9,0.2167430577126897,0.26666666666666666,0.4715709686279297,0.548581063747406,0.6396626441201239,0.2773333948983473,0.7168806663534798,0
2077,0.0,4.5,18,0.17882025428116322,-0.35475367307662964,0.5422989695837571,0.0,0.0,0.9444444444444444,0.287573514755306,0.26666666666666666,0.08893591165542603,0.5339920520782471,0.6706181686920206,0.3961288406852557,0.6271787730763183,0
2078,0.028571428571428567,3.8333333333333335,12,0.12463946826756,-0.6224252581596375,0.5480844635213802,0.09090909090909093,0.1176470588235294,0.9166666666666666,0.1795320342930778,0.3333333333333333,0.5174846649169922,0.5789722800254822,0.580637739108472,0.2968384542045557,0.7581205366090881,0
2079,0.0,4.625,8,0.03794429078698158,0.03232024610042572,0.4025641103684805,0.0,0.1176470588235294,1.0,0.13333333333333333,0.06666666666666668,0.4552150070667267,0.5260871052742004,0.8720930229349225,0.15461053129924726,0.4642729186153261,0
2080,0.17142857142857146,4.5,16,0.22379403188824654,-0.3129956126213074,0.7572886365542697,0.18181818181818185,0.2352941176470588,0.8125,0.3783902773773464,0.6,0.5347286462783813,0.6132445335388184,0.8274102981389085,0.19868021125262034,0.5252793277774184,0
2081,0.08571428571428573,5.285714285714286,14,0.1893398705869913,-0.007744938600808381,0.6793657069820737,0.18181818181818185,0.35294117647058826,0.8571428571428571,0.4071934525604689,0.4,0.7530328631401062,0.7110428810119629,0.9862462268741352,-0.008536330756518471,0.16506214294545926,0
2082,0.14285714285714285,5.0,13,0.12210108619183302,0.4310217499732971,0.21593591901381107,0.0,0.1176470588235294,1.0,0.18117984856939268,0.3333333333333333,0.530413031578064,0.6318362355232239,0.7372271091419971,0.2644593857842202,0.6217374227250337,0
2083,0.057142857142857134,3.1904761904761907,21,0.16542278323322535,-0.4294560253620148,0.489434133824008,0.0,0.05882352941176471,0.7619047619047619,0.1827520947679621,0.6666666666666666,0.5694807767868042,0.6532080769538879,0.9709362863033946,0.09095283953334173,0.2213827204643458,0
2084,0.057142857142857134,5.0,14,0.1325931530445814,-0.3194338083267212,0.6343852097281626,0.09090909090909093,0.29411764705882354,1.0,0.22818058081733256,0.3333333333333333,0.6185832619667053,0.6674668192863464,0.9895168691167542,-0.041560900085376336,0.13830783534373467,0
2085,0.057142857142857134,4.0588235294117645,17,0.19524723757058385,-0.19307982921600345,0.4742749511833483,0.0,0.1176470588235294,0.9411764705882352,0.26330917384133185,0.5333333333333333,0.5107046961784363,0.6366340517997742,0.9855222471916631,0.16582059352623274,-0.035347292016537225,0
2086,0.057142857142857134,4.6923076923076925,13,0.09048801381140947,-0.00150219292845577,0.3015237590871382,0.09090909090909093,0.2352941176470588,0.9230769230769232,0.2,0.2,0.4574450850486755,0.5691049695014954,0.6615186645576038,0.2401232642723824,0.7104462501816023,0
2087,0.0,4.2727272727272725,11,0.10006274469196796,0.11176522821187973,0.3842615900233139,0.0,0.05882352941176471,0.9090909090909092,0.14914971906704586,0.2,0.15635667741298676,0.4932854771614074,0.5589222471531325,-0.22048169027062756,-0.7993708437844724,0
2088,0.11428571428571427,4.375,24,0.28719262033700943,0.0909341499209404,0.36574267769436586,0.09090909090909093,0.17647058823529413,0.625,0.4359891458221575,0.6,0.6719508767127991,0.6881194710731506,0.9308173460424672,0.17822185830185938,0.3190862540597603,0
2089,0.028571428571428567,3.9411764705882364,17,0.18768365867435927,-0.12377630174160005,0.3067358265989256,0.0,0.29411764705882354,0.8823529411764706,0.33351720805658336,0.4,0.2982988953590393,0.6740733981132507,0.7313568270287881,0.4868876763851383,0.477553747909766,1
2090,0.08571428571428573,4.321428571428571,28,0.20251659490168086,0.4475825726985931,0.21593591901381107,0.09090909090909093,0.2352941176470588,0.9285714285714286,0.2818481231148225,0.4666666666666667,0.6729068160057068,0.7475712299346924,0.8084163897251,0.2414729908215825,0.5367995301111163,1
2091,0.08571428571428573,4.411764705882354,17,0.20600297674536705,-0.14179305732250214,0.4742749511833483,0.2727272727272727,0.2352941176470588,0.9411764705882352,0.322961792173159,0.6,0.6816214323043823,0.7136011123657227,0.7457543314728063,0.20025116527126885,0.6354132103576747,0
2092,0.0,5.4,5,0.1342840001863592,-0.2601422667503357,0.357955447191259,0.0,0.0,1.0,0.1645928017483972,0.4444444444444444,0.1883527636528015,0.3700960278511048,0.5252631665187893,0.8284367375330505,-0.19439953138896746,0
2093,0.0,4.1578947368421035,19,0.25652580459912616,-0.5192425847053528,0.3951051656820861,0.0,0.3333333333333333,0.7894736842105263,0.5246922415407097,0.5555555555555556,0.6475494503974915,0.7143808007240295,0.7873961801973463,0.593541060101186,0.1664820272119141,0
2094,0.0,2.9375,16,0.18651218799983754,0.6070011258125305,0.4056876123055235,0.3333333333333333,0.4444444444444444,0.8125,0.4444444444444444,0.3333333333333333,0.5710222125053406,0.6869295835494995,0.8174869009024486,0.32882526505723064,0.4728521036359595,1
2095,0.375,3.625,24,0.2444892995632612,-0.3304617404937744,0.982148371532,0.16666666666666666,0.2222222222222222,0.875,0.4972662120405755,0.6666666666666666,0.6415982842445374,0.6942141056060791,0.7683670071168739,0.5835265051727364,0.26288583098970986,0
2096,0.0,3.5555555555555562,9,0.17647058823529413,0.429925799369812,0.4902721783455506,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6072617173194885,0.6980445981025696,0.6820263797591015,0.4411141173874878,0.5833166830754557,1
2097,0.25,5.0,6,0.15198203746010275,0.35452836751937866,0.9707247638588844,0.16666666666666666,0.2222222222222222,1.0,0.3333333333333333,0.3333333333333333,0.7367972731590271,0.7314548492431641,0.4189206512907173,0.8111580922248243,-0.4080784695868488,0
2098,0.0,3.9,10,0.20442699860124028,-0.4344248175621033,0.4970957234119007,0.3333333333333333,0.4444444444444444,1.0,0.4444444444444444,0.3333333333333333,0.6202796101570129,0.727023720741272,0.8245792317208399,0.32460645316795284,0.4633570342364417,1
2099,0.125,3.6666666666666665,15,0.1206892711274764,-0.1105366125702858,0.2569331815754387,0.0,0.1111111111111111,1.0,0.12320609325490316,0.1111111111111111,0.40323054790496826,0.568156361579895,0.822057875880611,0.42422224868578623,-0.37981091667122063,0
2100,0.125,4.285714285714286,7,0.08677993977771085,0.07447151094675064,0.357955447191259,0.0,0.2222222222222222,0.8571428571428571,0.2222222222222222,0.0,0.4419009983539581,0.5549382567405701,0.9958503425965728,0.07781864911885407,-0.047184245247807885,0
2101,0.125,4.666666666666667,6,0.2466333403306849,0.4863069951534271,0.3951051656820861,0.16666666666666666,0.2222222222222222,1.0,0.3621029341156784,0.4444444444444444,0.8393562436103821,0.7041087746620178,0.4669033954659952,0.8068095396857976,-0.3620215269487657,0
2102,0.375,3.928571428571429,14,0.30002449189915376,-0.4629012942314148,0.4056876123055235,0.16666666666666666,0.5555555555555556,1.0,0.5676488487739935,0.5555555555555556,0.8738892078399658,0.8664389252662659,0.5213946325474893,0.5203011920634191,-0.6763388992864847,1
2103,0.125,3.8,15,0.2828579474897945,-0.3106578290462494,0.9889572679761214,0.16666666666666666,0.5555555555555556,0.9333333333333332,0.5675823721498673,0.5555555555555556,0.7923069596290588,0.8465650677680969,0.9609945289774346,0.14089141166340072,-0.23798975901272024,1
2104,0.125,3.2222222222222223,9,0.13006270282408772,0.11201539635658264,0.8819133043914179,0.16666666666666666,0.2222222222222222,0.8888888888888888,0.26243897043411857,0.3333333333333333,0.6728038787841797,0.585975706577301,0.7444962999173184,0.6665302396775891,0.038245248133044495,0
2105,0.25,4.8,10,0.25476237956215353,-0.3569698929786682,0.8628608923964554,0.16666666666666666,0.2222222222222222,1.0,0.4775072905436477,0.4444444444444444,0.8615270256996155,0.7736709117889404,0.4791972483464421,0.772464766941212,-0.4167351449201967,0
2106,0.375,4.0,14,0.2444350018220789,-0.4468623101711273,0.5349891782329538,0.3333333333333333,0.4444444444444444,1.0,0.4565377376628824,0.4444444444444444,0.8204416632652283,0.7949193716049194,0.6399231120011842,0.7450685668737268,-0.1880724365329772,1
2107,0.375,3.7,10,0.27620284346973195,0.18254925310611725,0.3186353046782541,0.5,0.6666666666666666,0.9,0.5555555555555556,0.4444444444444444,0.9172349572181702,0.8649533987045288,0.6848887892994492,0.7221652152788245,-0.09697808068436782,1
2108,0.25,3.272727272727273,11,0.27620284346973195,-0.34081968665122986,0.22244657583825464,0.6666666666666666,0.6666666666666666,1.0,0.5555555555555556,0.5555555555555556,0.9107003211975098,0.8839705586433411,0.7136342923968986,0.6384729606269829,0.2882331959774813,1
2109,0.125,4.0,12,0.1636763968888451,-0.34048354625701904,0.2810706798682853,0.0,0.3333333333333333,1.0,0.34542662655177125,0.3333333333333333,0.5908039212226868,0.7146196365356445,0.8781995702114861,0.433630204990556,0.2018176409539301,1
2110,0.0,3.9090909090909087,11,0.12615261358373306,-0.12051275372505188,1.0737364074068665,0.0,0.2222222222222222,1.0,0.26644669111668906,0.2222222222222222,0.5831376314163208,0.7051615715026855,0.3575881196808372,0.05111642051479209,-0.93247940900423,0
2111,0.125,4.0,12,0.2590497995124144,-0.232988178730011,0.1730337234433351,0.0,0.3333333333333333,1.0,0.4624744478214787,0.5555555555555556,0.6711180210113525,0.7343947291374207,0.9531578506228966,0.17244255767289818,-0.24850286939826075,1
2112,0.375,4.111111111111111,9,0.27128186296014223,0.004703205078840257,0.2127573958356693,0.3333333333333333,0.5555555555555556,1.0,0.4565377376628824,0.5555555555555556,0.8925515413284302,0.8293280601501465,0.5484263501068447,0.8134074113040317,-0.19389925668799785,1
2113,0.0,3.7777777777777777,9,0.09074343302670647,-0.17241071164608002,0.4597929981381541,0.16666666666666666,0.2222222222222222,0.8888888888888888,0.2222222222222222,0.2222222222222222,0.5525315999984741,0.5932204127311707,0.7629672461870531,0.6178902042179275,0.1899807273837858,0
2114,0.25,4.090909090909091,11,0.2926813749706044,-0.39179110527038574,0.327022362187799,0.3333333333333333,0.5555555555555556,1.0,0.5042435212105723,0.6666666666666666,0.8192172050476074,0.779998242855072,0.673084891543047,0.7382727712591322,-0.04370405008515505,1
2115,0.5,4.384615384615385,13,0.28462017634335685,-0.0859503448009491,0.268044141749805,0.3333333333333333,0.4444444444444444,1.0,0.4732805218509157,0.4444444444444444,0.8836157321929932,0.8520593047142029,0.5067617062812021,0.7992645194588891,-0.32306160555088564,0
2116,0.25,3.727272727272727,11,0.2640367535983815,-0.4158579409122467,0.3224826607243245,0.3333333333333333,0.5555555555555556,1.0,0.5555555555555556,0.4444444444444444,0.8332890272140503,0.8412970304489136,0.4781224080124979,0.40893424043726173,-0.7772848576643766,1
2117,0.0,4.5,6,0.09667042073081522,-0.1234416365623474,0.6389441341952742,0.16666666666666666,0.1111111111111111,1.0,0.2222222222222222,0.2222222222222222,0.3407524526119232,0.5388974547386169,0.6965016877065644,0.7172183808079114,-0.021981657198336123,1
2118,0.125,3.3,10,0.10263989602818208,0.004077110439538957,0.2127573958356693,0.0,0.0,1.0,0.06271011246573928,0.3333333333333333,0.5751559734344482,0.5785431265830994,0.4348320403360111,0.8965126846962724,-0.08477088460021924,0
2119,0.125,3.625,8,0.22172328303841984,0.3751216232776642,0.4597929981381541,0.16666666666666666,0.1111111111111111,1.0,0.2987202779934515,0.5555555555555556,0.7684140801429749,0.6895051002502441,0.7268951917394503,0.6672192012775846,-0.16260970965034613,0
2120,0.75,3.947368421052632,19,0.3958541959524153,0.42596685886383057,0.2810706798682853,0.5,0.5555555555555556,0.7894736842105263,0.5587915212757479,0.9,0.7786427736282349,0.7747278809547424,0.4920270476194232,0.8127262261167327,-0.3120664445161755,0
2121,0.125,4.333333333333333,12,0.1462871186873492,-0.1522647589445114,0.7638896872702144,0.0,0.1111111111111111,1.0,0.1291411144881454,0.3333333333333333,0.5679103136062622,0.6360957026481628,0.7226247078576029,0.645785261904794,0.2465257128582549,0
2122,0.125,3.4,5,0.07689645711113424,-0.6460252404212952,0.268044141749805,0.0,0.1111111111111111,1.0,0.12320440432954904,0.2222222222222222,0.37540262937545776,0.4748772382736206,0.7257962174989946,0.6358429081157296,0.2625331347907994,0
2123,0.0,3.5,6,0.0784560757524827,-0.19961324334144592,0.8605486654848207,0.0,0.1111111111111111,1.0,0.15533558000557793,0.2222222222222222,0.4771101474761963,0.5385102033615112,0.6909934286364872,0.705203147676023,0.1587973617193347,0
2124,0.125,3.75,8,0.10308309162364286,-0.3916537761688232,0.6337210746638053,0.0,0.0,0.875,0.13030663584750224,0.1111111111111111,0.5806890726089478,0.5916783213615417,0.8536662702791877,0.34134716845888896,-0.39336498264680303,0
2125,0.125,5.0,4,0.07383462961982279,0.244231790304184,0.8481822399316458,0.0,0.0,1.0,0.12320440432954904,0.2222222222222222,0.3619694709777832,0.4250506460666657,0.5426648073445761,0.8308634674045218,-0.12321041109504248,0
2126,0.0,3.5,6,0.0692553485141081,0.3199886679649353,0.7255985335815585,0.0,0.0,1.0,0.07577704338365444,0.2222222222222222,0.2293579876422882,0.4289092421531677,0.9070324771223188,0.3428777696914663,0.2443909173777872,0
